entry_mode,tp1_pct,tp1_ratio,trail_pct,hard_stop_pct,use_stage3_peak,train_sharpe,train_win_rate,train_mdd,train_cagr,train_n,val_sharpe,val_win_rate,val_mdd,val_cagr,val_n,overfit_gap
stage,0.15,0.3,0.15,0.08,False,2.1244785154607895,0.39690107270560193,-0.9895321092693439,0.10043529806753648,839,4.750200390586943,0.4889975550122249,-0.9071149827304404,0.6112022638562382,1227,-2.6257218751261533
stage,0.15,0.3,0.15,0.1,True,2.3275058844554697,0.4398092967818832,-0.9931901890870667,0.12201611238850996,839,4.754897531295706,0.5256723716381418,-0.9771782714757905,0.6137002313985354,1227,-2.427391646840236
stage,0.15,0.3,0.15,0.1,False,2.3275058844554697,0.4398092967818832,-0.9931901890870667,0.12201611238850996,839,4.754897531295706,0.5256723716381418,-0.9771782714757905,0.6137002313985354,1227,-2.427391646840236
stage,0.15,0.5,0.08,0.06,True,2.1935566149112065,0.3599523241954708,-0.9331728522136994,0.10074030852724358,839,4.336151693056465,0.44055374592833874,-0.8316531117353527,0.3611115150415254,1228,-2.1425950781452583
stage,0.15,0.5,0.08,0.06,False,2.1935566149112065,0.3599523241954708,-0.9331728522136994,0.10074030852724358,839,4.336151693056465,0.44055374592833874,-0.8316531117353527,0.3611115150415254,1228,-2.1425950781452583
stage,0.15,0.5,0.08,0.08,True,2.1751847987139854,0.4028605482717521,-0.9731647707050886,0.09625739343334239,839,4.790783869778523,0.4930725346373268,-0.7892803176234952,0.4417153141678669,1227,-2.615599071064538
stage,0.15,0.5,0.08,0.08,False,2.1751847987139854,0.4028605482717521,-0.9731647707050886,0.09625739343334239,839,4.790783869778523,0.4930725346373268,-0.7892803176234952,0.4417153141678669,1227,-2.615599071064538
stage,0.15,0.5,0.08,0.1,True,2.293816630044058,0.44815256257449343,-0.9925741287910418,0.10473837713849665,839,4.754092669478921,0.5297473512632437,-0.8908251865617912,0.4445246723472922,1227,-2.4602760394348633
stage,0.15,0.5,0.08,0.1,False,2.293816630044058,0.44815256257449343,-0.9925741287910418,0.10473837713849665,839,4.754092669478921,0.5297473512632437,-0.8908251865617912,0.4445246723472922,1227,-2.4602760394348633
stage,0.15,0.5,0.1,0.06,True,2.335624541406376,0.3599523241954708,-0.9372589579166081,0.11807288939526717,839,4.364136294283598,0.44055374592833874,-0.8285363182403056,0.37318374176233826,1228,-2.028511752877222
stage,0.15,0.5,0.1,0.06,False,2.335624541406376,0.3599523241954708,-0.9372589579166081,0.11807288939526717,839,4.364136294283598,0.44055374592833874,-0.8285363182403056,0.37318374176233826,1228,-2.028511752877222
